0.000000000000000000e+00,4.180000000000000000e+02,1.550000000000000000e+02
0.000000000000000000e+00,4.180000000000000000e+02,1.550000000000000000e+02
0.000000000000000000e+00,4.180000000000000000e+02,1.550000000000000000e+02
0.000000000000000000e+00,4.180000000000000000e+02,1.550000000000000000e+02
0.000000000000000000e+00,4.180000000000000000e+02,1.550000000000000000e+02
9.792746137079665070e-03,4.200000000000000000e+02,1.540000000000000000e+02
2.937823841123899174e-02,4.240000000000000000e+02,1.520000000000000000e+02
4.516856709539724540e-02,4.270000000000000000e+02,1.500000000000000000e+02
6.875262285454677991e-02,4.320000000000000000e+02,1.480000000000000000e+02
9.064986890345537451e-02,4.360000000000000000e+02,1.450000000000000000e+02
1.222305262717718610e-01,4.420000000000000000e+02,1.410000000000000000e+02
1.516087646830108771e-01,4.480000000000000000e+02,1.380000000000000000e+02
1.869170130078534886e-01,4.550000000000000000e+02,1.340000000000000000e+02
2.342879990603282392e-01,4.640000000000000000e+02,1.280000000000000000e+02
2.619860678601978465e-01,4.700000000000000000e+02,1.260000000000000000e+02
3.093570539126725416e-01,4.790000000000000000e+02,1.200000000000000000e+02
3.446653022375151809e-01,4.860000000000000000e+02,1.160000000000000000e+02
3.936290329229134577e-01,4.960000000000000000e+02,1.110000000000000000e+02
4.349446741367944957e-01,5.040000000000000000e+02,1.060000000000000000e+02
4.821127856550935231e-01,5.140000000000000000e+02,1.020000000000000000e+02
5.408692624775714997e-01,5.260000000000000000e+02,9.600000000000000000e+01
5.724499198458880000e-01,5.320000000000000000e+02,9.200000000000000000e+01
6.293827595730504543e-01,5.440000000000000000e+02,8.700000000000000000e+01
6.646910078978930381e-01,5.510000000000000000e+02,8.300000000000000000e+01
7.176080940387080664e-01,5.620000000000000000e+02,7.800000000000000000e+01
7.705251801795229838e-01,5.730000000000000000e+02,7.300000000000000000e+01
8.038780716898755729e-01,5.800000000000000000e+02,7.000000000000000000e+01
8.551382104646088056e-01,5.910000000000000000e+02,6.600000000000000000e+01
8.901738041428626236e-01,5.990000000000000000e+02,6.600000000000000000e+01
9.427271946602431285e-01,6.110000000000000000e+02,6.600000000000000000e+01
9.780354429850859344e-01,6.190000000000000000e+02,6.700000000000000000e+01
1.032909784300732214e+00,6.300000000000000000e+02,7.300000000000000000e+01
1.093751037152265182e+00,6.420000000000000000e+02,8.000000000000000000e+01
1.125331694520581571e+00,6.480000000000000000e+02,8.400000000000000000e+01
1.178067246383185163e+00,6.570000000000000000e+02,9.200000000000000000e+01
1.215228105192369901e+00,6.630000000000000000e+02,9.800000000000000000e+01
1.271312419955888950e+00,6.710000000000000000e+02,1.080000000000000000e+02
1.308985866548924015e+00,6.760000000000000000e+02,1.150000000000000000e+02
1.363860207864570295e+00,6.820000000000000000e+02,1.260000000000000000e+02
1.411028319382869656e+00,6.860000000000000000e+02,1.360000000000000000e+02
1.444381210893222134e+00,6.890000000000000000e+02,1.430000000000000000e+02
1.493344941578620633e+00,6.910000000000000000e+02,1.540000000000000000e+02
1.519984091135225146e+00,6.920000000000000000e+02,1.600000000000000000e+02
1.564645885094156252e+00,6.900000000000000000e+02,1.700000000000000000e+02
1.605022411782194958e+00,6.880000000000000000e+02,1.790000000000000000e+02
1.631661561338799249e+00,6.870000000000000000e+02,1.850000000000000000e+02
1.665014452849152171e+00,6.840000000000000000e+02,1.920000000000000000e+02
1.686911698898060585e+00,6.810000000000000000e+02,1.960000000000000000e+02
1.724072557707245545e+00,6.750000000000000000e+02,2.020000000000000000e+02
1.748846463580035149e+00,6.710000000000000000e+02,2.060000000000000000e+02
1.784154711904877733e+00,6.640000000000000000e+02,2.100000000000000000e+02
1.820268575252793397e+00,6.560000000000000000e+02,2.120000000000000000e+02
1.846545270511483761e+00,6.500000000000000000e+02,2.120000000000000000e+02
1.890339762609301033e+00,6.400000000000000000e+02,2.120000000000000000e+02
1.918037831409170613e+00,6.340000000000000000e+02,2.100000000000000000e+02
1.963760623499497981e+00,6.240000000000000000e+02,2.070000000000000000e+02
2.009483415589825128e+00,6.140000000000000000e+02,2.040000000000000000e+02
2.041064072958141740e+00,6.080000000000000000e+02,2.000000000000000000e+02
2.090027803643540238e+00,5.980000000000000000e+02,1.950000000000000000e+02
2.129198788191859038e+00,5.900000000000000000e+02,1.910000000000000000e+02
2.248734488544883003e+00,5.660000000000000000e+02,1.780000000000000000e+02
2.293823677830033603e+00,5.570000000000000000e+02,1.730000000000000000e+02
2.358485470513739468e+00,5.440000000000000000e+02,1.660000000000000000e+02
2.409558185850050549e+00,5.340000000000000000e+02,1.600000000000000000e+02
2.478107408809608447e+00,5.200000000000000000e+02,1.530000000000000000e+02
2.500004654858517306e+00,5.160000000000000000e+02,1.500000000000000000e+02
2.556937494585679538e+00,5.040000000000000000e+02,1.450000000000000000e+02
2.654864955956476535e+00,4.840000000000000000e+02,1.350000000000000000e+02
2.756728346245393535e+00,4.630000000000000000e+02,1.250000000000000000e+02
2.852777165906484669e+00,4.430000000000000000e+02,1.160000000000000000e+02
2.954640556195401668e+00,4.220000000000000000e+02,1.060000000000000000e+02
3.052568017566198666e+00,4.020000000000000000e+02,9.600000000000000000e+01
3.097657206851348821e+00,3.930000000000000000e+02,9.100000000000000000e+01
3.124296356407953112e+00,3.870000000000000000e+02,9.000000000000000000e+01
3.203247999828744419e+00,3.700000000000000000e+02,8.400000000000000000e+01
3.258644137428483578e+00,3.580000000000000000e+02,8.000000000000000000e+01
3.337595780849274441e+00,3.410000000000000000e+02,7.400000000000000000e+01
3.415199818564151890e+00,3.240000000000000000e+02,6.900000000000000000e+01
3.469370613586025609e+00,3.120000000000000000e+02,6.600000000000000000e+01
3.544206674487631492e+00,2.960000000000000000e+02,6.000000000000000000e+01
3.595466813262364614e+00,2.850000000000000000e+02,5.600000000000000000e+01
3.670430908579055629e+00,2.680000000000000000e+02,5.400000000000000000e+01
3.718604849886653962e+00,2.570000000000000000e+02,5.400000000000000000e+01
3.788676037243161598e+00,2.410000000000000000e+02,5.400000000000000000e+01
3.855668728181558258e+00,2.260000000000000000e+02,5.700000000000000000e+01
3.904632458866956757e+00,2.160000000000000000e+02,6.200000000000000000e+01
3.975384626144405686e+00,2.010000000000000000e+02,6.800000000000000000e+01
4.016931729344209501e+00,1.920000000000000000e+02,7.100000000000000000e+01
4.085340912886905151e+00,1.800000000000000000e+02,8.100000000000000000e+01
4.135274316531534211e+00,1.710000000000000000e+02,8.800000000000000000e+01
4.200379509559539315e+00,1.600000000000000000e+02,9.800000000000000000e+01
4.266071247706265446e+00,1.510000000000000000e+02,1.100000000000000000e+02
4.313442233758740585e+00,1.450000000000000000e+02,1.190000000000000000e+02
4.378104026442446006e+00,1.380000000000000000e+02,1.320000000000000000e+02
4.421236598959774611e+00,1.340000000000000000e+02,1.410000000000000000e+02
4.482235267993821992e+00,1.290000000000000000e+02,1.540000000000000000e+02
4.544939438135182641e+00,1.260000000000000000e+02,1.680000000000000000e+02
4.581053301483098750e+00,1.240000000000000000e+02,1.760000000000000000e+02
4.642365590420042487e+00,1.240000000000000000e+02,1.900000000000000000e+02
4.687027384378973593e+00,1.260000000000000000e+02,2.000000000000000000e+02
4.741198179400847756e+00,1.290000000000000000e+02,2.120000000000000000e+02
4.778616209851649366e+00,1.320000000000000000e+02,2.200000000000000000e+02
4.835549049578812486e+00,1.370000000000000000e+02,2.320000000000000000e+02
4.892650081222556402e+00,1.440000000000000000e+02,2.430000000000000000e+02
4.933026607910594663e+00,1.500000000000000000e+02,2.500000000000000000e+02
4.989110922674114157e+00,1.600000000000000000e+02,2.580000000000000000e+02
5.020691580042430324e+00,1.660000000000000000e+02,2.620000000000000000e+02
5.083395750183791861e+00,1.790000000000000000e+02,2.680000000000000000e+02
5.134655888958524983e+00,1.900000000000000000e+02,2.720000000000000000e+02
5.179317682917456089e+00,2.000000000000000000e+02,2.740000000000000000e+02
5.231871073434837704e+00,2.120000000000000000e+02,2.740000000000000000e+02
5.275883993282159956e+00,2.220000000000000000e+02,2.730000000000000000e+02
5.334313133424970488e+00,2.350000000000000000e+02,2.700000000000000000e+02
5.374689660113009637e+00,2.440000000000000000e+02,2.680000000000000000e+02
5.437393830254371174e+00,2.570000000000000000e+02,2.620000000000000000e+02
5.500098000395732711e+00,2.700000000000000000e+02,2.560000000000000000e+02
5.543892492493549540e+00,2.780000000000000000e+02,2.500000000000000000e+02
5.607053807230182763e+00,2.900000000000000000e+02,2.420000000000000000e+02
5.658126522566494288e+00,3.000000000000000000e+02,2.360000000000000000e+02
5.721287837303126622e+00,3.120000000000000000e+02,2.280000000000000000e+02
5.765082329400943451e+00,3.200000000000000000e+02,2.220000000000000000e+02
5.840429222587014024e+00,3.340000000000000000e+02,2.120000000000000000e+02
5.909674394586687640e+00,3.470000000000000000e+02,2.030000000000000000e+02
5.957045380639162779e+00,3.560000000000000000e+02,1.970000000000000000e+02
6.026290552638836395e+00,3.690000000000000000e+02,1.880000000000000000e+02
6.073661538691311534e+00,3.780000000000000000e+02,1.820000000000000000e+02
6.149008431877381220e+00,3.920000000000000000e+02,1.720000000000000000e+02
0.000000000000000000e+00,4.060000000000000000e+02,1.630000000000000000e+02
4.896373068539832535e-02,4.160000000000000000e+02,1.580000000000000000e+02
1.243106238714686562e-01,4.300000000000000000e+02,1.480000000000000000e+02
1.716816099239433790e-01,4.390000000000000000e+02,1.420000000000000000e+02
2.461322464902326590e-01,4.540000000000000000e+02,1.340000000000000000e+02
2.972049618265436011e-01,4.640000000000000000e+02,1.280000000000000000e+02
3.678214584762288797e-01,4.780000000000000000e+02,1.200000000000000000e+02
4.461634275728661447e-01,4.940000000000000000e+02,1.120000000000000000e+02
4.933315390911652831e-01,5.040000000000000000e+02,1.080000000000000000e+02
5.639480357408505062e-01,5.180000000000000000e+02,1.000000000000000000e+02
6.090372250260007725e-01,5.270000000000000000e+02,9.500000000000000000e+01
6.775864479855584488e-01,5.410000000000000000e+02,8.800000000000000000e+01
7.207190205028868313e-01,5.500000000000000000e+02,8.400000000000000000e+01
7.834231906442485904e-01,5.630000000000000000e+02,7.800000000000000000e+01
8.461273607856101275e-01,5.760000000000000000e+02,7.200000000000000000e+01
8.852983453339288156e-01,5.840000000000000000e+02,6.800000000000000000e+01
9.467668441773882115e-01,5.980000000000000000e+02,6.700000000000000000e+01
9.871433708654270278e-01,6.070000000000000000e+02,6.500000000000000000e+01
1.053416463159828176e+00,6.220000000000000000e+02,6.700000000000000000e+01
1.116577777896461177e+00,6.340000000000000000e+02,7.500000000000000000e+01
1.157893419110342270e+00,6.420000000000000000e+02,8.000000000000000000e+01
1.217460368381692914e+00,6.530000000000000000e+02,8.800000000000000000e+01
1.260814703659075109e+00,6.600000000000000000e+02,9.500000000000000000e+01
1.325919896687079769e+00,6.700000000000000000e+02,1.060000000000000000e+02
1.365090881235398346e+00,6.740000000000000000e+02,1.140000000000000000e+02
1.428252195972031346e+00,6.820000000000000000e+02,1.260000000000000000e+02
1.487008672794509545e+00,6.880000000000000000e+02,1.380000000000000000e+02
1.523122536142425210e+00,6.900000000000000000e+02,1.460000000000000000e+02
1.576400835255634236e+00,6.920000000000000000e+02,1.580000000000000000e+02
1.607368217596621296e+00,6.910000000000000000e+02,1.650000000000000000e+02
1.651381137443943548e+00,6.900000000000000000e+02,1.750000000000000000e+02
1.697103929534270916e+00,6.870000000000000000e+02,1.850000000000000000e+02
1.720687985293420486e+00,6.850000000000000000e+02,1.900000000000000000e+02
1.762003626507301801e+00,6.800000000000000000e+02,1.980000000000000000e+02
1.790045783889061104e+00,6.750000000000000000e+02,2.020000000000000000e+02
1.830422310577099809e+00,6.680000000000000000e+02,2.080000000000000000e+02
1.854006366336249378e+00,6.630000000000000000e+02,2.100000000000000000e+02
1.894382893024288528e+00,6.540000000000000000e+02,2.120000000000000000e+02
1.938177385122105356e+00,6.440000000000000000e+02,2.120000000000000000e+02
1.973485633446947940e+00,6.360000000000000000e+02,2.110000000000000000e+02
2.019208425537275531e+00,6.260000000000000000e+02,2.080000000000000000e+02
2.046906494337144888e+00,6.200000000000000000e+02,2.060000000000000000e+02
2.099823580477959695e+00,6.090000000000000000e+02,2.010000000000000000e+02
2.135131828802802278e+00,6.020000000000000000e+02,1.970000000000000000e+02
2.193888305625280477e+00,5.900000000000000000e+02,1.910000000000000000e+02
2.254729558476813445e+00,5.780000000000000000e+02,1.840000000000000000e+02
2.293900543025131800e+00,5.700000000000000000e+02,1.800000000000000000e+02
2.364517039674816967e+00,5.560000000000000000e+02,1.720000000000000000e+02
2.552578564189190935e+00,5.180000000000000000e+02,1.520000000000000000e+02
2.587886812514033519e+00,5.100000000000000000e+02,1.510000000000000000e+02
2.627057797062352318e+00,5.020000000000000000e+02,1.470000000000000000e+02
2.666228781610671117e+00,4.940000000000000000e+02,1.430000000000000000e+02
2.783741735255627514e+00,4.700000000000000000e+02,1.310000000000000000e+02
2.899362512110815970e+00,4.460000000000000000e+02,1.200000000000000000e+02
3.016875465755771923e+00,4.220000000000000000e+02,1.080000000000000000e+02
3.134388419400727877e+00,3.980000000000000000e+02,9.600000000000000000e+01
3.159162325273518146e+00,3.940000000000000000e+02,9.200000000000000000e+01
3.213333120295390977e+00,3.820000000000000000e+02,8.900000000000000000e+01
3.268729257895130136e+00,3.700000000000000000e+02,8.500000000000000000e+01
3.349244451981697512e+00,3.530000000000000000e+02,7.800000000000000000e+01
3.426848489696574962e+00,3.360000000000000000e+02,7.300000000000000000e+01
3.482244627296313677e+00,3.240000000000000000e+02,6.900000000000000000e+01
3.555657573580175868e+00,3.080000000000000000e+02,6.400000000000000000e+01
3.611053711179915027e+00,2.960000000000000000e+02,6.000000000000000000e+01
3.683281437875745912e+00,2.800000000000000000e+02,5.600000000000000000e+01
3.736559736988954938e+00,2.680000000000000000e+02,5.400000000000000000e+01
3.806630924345462574e+00,2.520000000000000000e+02,5.400000000000000000e+01
3.876838836099992580e+00,2.360000000000000000e+02,5.500000000000000000e+01
3.930117135213201607e+00,2.240000000000000000e+02,5.700000000000000000e+01
3.995222328241206267e+00,2.100000000000000000e+02,6.200000000000000000e+01
4.042593314293680962e+00,2.010000000000000000e+02,6.800000000000000000e+01
4.113209810943366129e+00,1.870000000000000000e+02,7.600000000000000000e+01
4.154525452157247223e+00,1.790000000000000000e+02,8.100000000000000000e+01
4.229104784820571616e+00,1.660000000000000000e+02,9.200000000000000000e+01
4.341273414347608828e+00,1.500000000000000000e+02,1.120000000000000000e+02
4.513636874121594644e+00,1.320000000000000000e+02,1.470000000000000000e+02
4.618925974080950958e+00,1.250000000000000000e+02,1.700000000000000000e+02
4.680394472924410465e+00,1.240000000000000000e+02,1.840000000000000000e+02
4.715702721249252605e+00,1.250000000000000000e+02,1.920000000000000000e+02
4.777637485931228056e+00,1.270000000000000000e+02,2.060000000000000000e+02
4.815055516382030554e+00,1.300000000000000000e+02,2.140000000000000000e+02
4.874622465653381198e+00,1.340000000000000000e+02,2.270000000000000000e+02
4.931723497297125114e+00,1.410000000000000000e+02,2.380000000000000000e+02
4.965928089068472495e+00,1.460000000000000000e+02,2.440000000000000000e+02
5.027862853750447947e+00,1.560000000000000000e+02,2.540000000000000000e+02
5.062067445521794440e+00,1.610000000000000000e+02,2.600000000000000000e+02
